sub_id,content,label
5058_Track1,Que raro que es soñarte Cis y despertarte Trans.,NP
5059_Track1,"@copyNinja__ @HaliaSol @khuriel Si su nombre parece nombre código de una espía post punk viajera del futuro que viene a defender el presente para que así puedan suceder los eventos base que llevan a la creación del Imperio tecnócrata Cancún na098.. 
o se llama Elsa, es mujer trans",NP
5060_Track1,Más de cien años después: “ESTOS GAYS VAN A DESTROZAR LA SOCIEDAD” (como si RANDOM acabáramos de aparecer). url,NP
5061_Track1,"@Its_Maky_Bitch @lamasdeskrada Mi favorito es cuando invitan a una morra trans a hablar de cómo apoyan a la banda trans, pero luego vas y checas y nunca han contratado a una persona trans, trabajado con, contratado a.. por fuera del “ven de invitada”

Mismo con las lenchitudes, gente nb, pan/bisexualas, etc :/",NP
5062_Track1,@JoseJoseOficial recibió premio ORGULLO DE MI CIUDAD  de la comunidad Gay de 🇲🇽 en @cabaretito Una de sus últimas apariciones públicas en México. Ahí pidió respeto a los derechos humanos de nuestro colectivo. 🏳️‍🌈 ¡Hasta siempre maestro! @LavaderoMunecas @RCulturapop @glendachuki url,NP
5063_Track1,"¿Todo el mundo es gay? 🌈 Lo que me queda claro es que el AMOR es universal y no pienso que vaya atado al sexo de una persona sino a su alma. El amor va más allá de un cuerpo. #loveislove .
.
Te comparto mi columna en… url",NP
5064_Track1,"@khuriel De hecho la medicina está, solo que no ha aparecido una mujer trans.. pudiente, activista que lo haga y además lo publique.

Ve. publicado en el na018 url url",NP
5065_Track1,"@yosoyene si :D muy. aunque ahora que @Le_Dudette se declaró aliada, para mi ahora ella es lesbiana conversa (sin escapatoria) y twirlera, ahí al lado",NP
5066_Track1,"Se de varias parejas homosexuales que serían mil veces mejores padres que muchos heterosexuales que conozco,muy mal lo que dijo Yuri",NP
5067_Track1,Luego para rematar.. Los medios muy elegantemente les valió gorro su memoria y muchos se la pasaron enfocados en que las mujeres trans REALMENTE no son mujeres trans. url,NP
5068_Track1,@julie_neuhouser @IHOHTpodcast Añado que no hay casos reportadoso estadística alguna de una mujer trans acosando a gente Cis en baños url,NP
5069_Track1,"Iglesia: ""es que era hombre trans.. NO TRAIGAS TU LÓGICA SIN FE A ESTO, SONY"" url",NP
5070_Track1,@maria_fibonacci @MissRoxyMusic me sumo.. pa' quejarme de los gueyes que les vale una esté en relación (y sea lesbiana).,NP
5071_Track1,"@thalmusa Yeap.

Siempre he dicho que la tragedia está en que hacen la fiesta de bebés para celebrar el género, pero nunca la hacen cuando dices eres trans. Ahí te corren :(",NP
5072_Track1,¿Cómo es la vida como una mujer trans? @michellerenaud @veronicatouss @ArathdelaTorre y @danielsosafado aprenden lo qué es vivir en el cuerpo equivocado en #DGeneraciones #TodosSomosUnicable #FelizLunes url 🌈👩🏼 url,NP
5073_Track1,"Buuu lo qué hay es mujeres trans en la vida ( y hombre trans, de esos hay un chingo también ) url",NP
5074_Track1,"No, la discriminación es a las personas: ""moto"", ""joto"", ""retardado"", ""indio"", ""naco"". ¿Me explico? url",NP
5075_Track1,@UrmanioGeek @Ricardo_peralta por que el Fut es “deporte de hombres” y “acá no hay jotos” y esas cosas.,NP
5076_Track1,@teufel_greulich @luisjsalazarv Y una que es trans.. la bajan :/,NP
5077_Track1,"Estamos listos para #VolverAVerte en la @GJMVmx y disfrutar de la #CulturaDiversa. 🌈

Visita la exposición fotográfica #ReinasEnDisputa que celebra a las mujeres trans y sus luchas.

1) @Fabianchairez13 y Luis Eriko
na) Nelson Morales 
3) Armando Cristeto
4) @noelcruzfoto url",NP
5078_Track1,@dxtr_ @HighBall_8 @MaiteGa36401065 Exacto. Trans viene del latín de “atravesar” o “al otro lado de”.,NP
5079_Track1,"¿Se imaginan si trataran los procesos hormonales de la gente trans como se trató el proceso hormonal de Messi? 

* mundo_sin_url * 

Estamos hablando de un ser humano que literal modificó su “realidad biológica” con hormonas. url",NP
5080_Track1,"Mujeres trans, las más susceptibles a la discriminación en establecimientos mercantiles: @COpRED_CDMX  url",NP
5081_Track1,"En México el mayor riesgo para Vih/Sida son aún las relaciones  entre varones sin protección. En mujeres, relaciones con varones bisexuales.",NP
5082_Track1,"No olviden que hay boxeadores abiertamente LGBT+ que les súper sentaría una dosis de popularidad para su carrera → @distorsiongay @ElFenomenoCruz 

O que México atiende a los Gay Games → url

O que tenemos un medallista olímpico trans → @RICARDODELREAL8",NP
5083_Track1,Lo más horrible de las radicales transodiantes es que se la pasan sexualizando a las mujeres trans caray. url,NP
5084_Track1,"Les comparto, hoy es el día de la remembranza transgénero #TDoRna0na0 

Un día para recordar a toda la gente trans que ya no puede estar acá. 

Desde que salí del closet, entierro a una amiga por año y siempre con la rabia de que es por alguna injusticia. prendo velitas por ellas. url",NP
5085_Track1,“La Vida es Chida” by. @Culturatropimx #lifestyle #lifeisstrange #lifeisgood #good #blessed #flowers #saint #gay #gayboy #pretty #ha00y #manunna #simplementemanunna #likeavirgin en Ixtapa… url,NP
5086_Track1,"@cesargalicia_ @Contrapoints Confirmo. Y no necesariamente con lo tildado promiscuo, todo el aspecto relacional. Admito en una época me pesaba escuchar cosas como el “oh si. Yo y mis múltiples vínculos, en las a00s de ligue”.

Y una como mujer trans pensando que todo eso es lujo Cis. url",NP
5087_Track1,"En los 60’S no existía la palabra gay. La homosexualidad era perseguida y condenada al infierno. Muchos optaron por amar en secreto al compadre y llevarse su pasión a la tumba, al estilo Jorge (Mauricio Garcés) y Gutierritos (Rafael Banquells) Descúbrelos #Gutierritos url",NP
5088_Track1,.@angelapofficial representó a su país el año pasado en el concurso de Miss España na018 en url #UNews #TodosSomosUnicable #FelizJueves 👑👍🏻,NP
5089_Track1,"@elsaruizcomica Voz de vaquero, en la Intro: “ellas son mujeres trans.. las mujeres con pistola en mano”.",NP
5090_Track1,"@sof_j Un día una mujer trans con como 6 meses de su cirugía genital me dijo (muy alegre de hecho) ""ya puedo ir a las marchas feministas"".

.. eso.",NP
5091_Track1,"Hoy aprendí qué hay gente que piensa que las mujeres trans todas somos top/activas y que ninguna mujer Cis lo es.

ELE mega O mega ELE.",NP
5092_Track1,"De hecho si arrancan a aplicar castracion química como medida de gobierno para violadores, pUEDE hacer que el androcur sea más barato y accesible para las mujeres trans.

Ahorita el androcur está como en na,000MXN, una caja que te ha de durar unos na4 días o algo así.",NP
5093_Track1,"Oh vaya. LasTesis se pronuncian luego que en México excluyeran a gente trans del #UnVioladorEnTuCamino (parece fue el único país donde esto sucedió)

No sé. Da 💞 url",NP
5094_Track1,#tijeraoplomo✂️💈 con la mera punta del tren 🚂 marcko187 y la jota de fereyes19 👸🏻 @ Tijera O plomo url,NP
5095_Track1,@becky051na74 @malatorre @topitamty  yo acepto todas las criticas con fundamento. Y no me creo la reina  de la Comunidad Gay,NP
5096_Track1,"De paso por si gustan, 

hice un video de “las locuras chidas del deporte en las que estaríamos pensando si no estuviéramos estancados en el LAS MUJERES TRANS ES TRAMpA” 

url",NP
5097_Track1,@rigelinsky Que fuerte que solo ocupas hablar de Juárez para quejarte de las mujeres trans. url,NP
5098_Track1,@azuad_1 me queda claro que el no es ella (no es trans) por la escena con su chico gay en el sofá.,NP
5099_Track1,"@IvonneDelosRios Asumir que las mujeres que no son trans tienen capacidad inferiores es misoginia pura y dura.
“Claro, nació hombre por ende es más fuerte por default”

De entrada el proceso de reemplazo hormonal quita la mayoría de la masa muscular. TU tienes más testosterona en tu cuerpo que yo",NP
5100_Track1,"A veces meeedio entiendo que exista quien se escandalice por ver a alguien trans. Es pENDEJO, pero entiendo que hay quien nuuuunca ha visto a alguien como yo.

pero, ¿que se escandalicen por ver un tatuaje o ver a alguien tatuado???? Ya me rebasa. #DíaDelTatuaje",NP
5101_Track1,"@Alkoriz más o menos, el pansexual acepta que no hay binario de género, el bisexual pide que los géneros sean ""bi""naria.",NP
5102_Track1,@julie_neuhouser Eso o están saliendo del closet trans masivamente 🤔,NP
5103_Track1,#VIDEO protestan con cadáver de #transexual para exigir #justicia; sospechoso quedó libre url,NP
5104_Track1,Las lesbianas son mis hermanas. #MarchadelOrgullo url,NP
5105_Track1,Etiqueta no rigurosa: la historia de dos hombres y su lucha para casarse en Mexicali url vía @pajaropolitico,NP
5106_Track1,"Curioso que sean ambos el mismo. Como el día del orgullo trans y el día del taco. 🤔

¿QUE SIGNIFICA ESTE CÓDIGO SECRETO DE LA COMIDA Y LA DIVERSIDAD? url",NP
5107_Track1,"Derecho a decidir
*A favor de la despenalizacion del aborto 
*A favor de la gestación subrogada
*A favor del trabajo sexual

Derecho a la construcción de la personalidad 
*A favor de la participación de las mujeres trans en el feminismo 
*A favor de las infancias trans",NP
5108_Track1,"""A que hora sale por el pan"" hace mucho más sentido si consideras qué hay gente pansexual.",NP
5109_Track1,@AmaneradaTrans Quiero escribirles un libro a toda la comunidad Trans. Algo bonito y positivo. pronto les informo. Necesitaré que me ayuden con algunas confesiones. Y buscamos un título hermoso 🤩 y venderemos muchos ejemplares reina mía. Abrazos 🥰 todo mi corazón. Sigo atendiendo a mi madre.,NP
5110_Track1,"@paveloRockstar Ay. Gracias.

Sin mencionar que el 90% de los chistes transfobicos a la par son combo homofóbicos y misóginos.

Nos leen como hombres y entonces el humor es “hombre le gusta el falo del trans JUAJUA RÍANSE JAJAJAJA A UN HOMBRE LE GUSTA EL pITO QUE VA A HACER.. RECIBIR? JUARJUAR”",NP
5111_Track1,Fieles apoyan a gays y abandonan en masa la Iglesia mormona url url,NP
5112_Track1,"Transfobia. Una persona Trans que piensa ser Trans es horrible y por ende siente que tiene que ""pasar"". url",NP
5113_Track1,"por supuesto que me acerco con cualquier persona nueva al mundo trans.

pero a fin de cuentas yo soy una desconocida. Y hasta le podría doler a esa persona que ustedes le den la espalda y la “envíen con la especialista” (me lo han dicho).",NP
5114_Track1,"@SrtaMinhaVida suena a que esta correcto. Hay gente que dice ""demisexual""",NP
5115_Track1,@ciegopositivo @CriSzis Nel. Hasta lo considero insulto que me digan “un trans”.,NP
5116_Track1,"@NutritionXenia Seh. Las oportunidades en la ciencia libre de género son inmeeeeeeensas.

Hace nada alguien me preguntaba que valores de referencia usar (hombre o mujer) en exámenes de sangre de gente trans/gente no binaria.",NP
5117_Track1,"Se viene este Noviembre del na0nana
Trans pride nada Edición. 

Espéralo!

#TransprideEcuador
#OrgulloTrans
#OrgulloTransEcuador 

para más información oficial de #Transpride 
Visita url url url",NP
5118_Track1,"@LenaGamr Lesbianas, chicos gay, gente no binaria.. acá no hay reglas. ¡Caigan! También tenemos galletas. url",NP
5119_Track1,"@DaniellaGu_ Los odio. Sobretodo por que la gente se suele poner triste cuando son niñas :(

Y luego por que cuando una sale del clóset trans.. a nadie le hacen gender reveal, te corren. Obvio no se trata del género.",NP
5120_Track1,#LasMásLeídasLSR Jóvenes en Veracruz asesinan a homosexual por contagiarlos de VIH url,NP
5121_Track1,Las identidades no binaries existen y resisten. url,NP
5122_Track1,A veces yo me pregunto ¿qué hacen en el baño esas personas que acusan de de todo a la gente trans? url,NP
5123_Track1,"@ElvisHVL wow!! 16 años que joven.
pues lo más importante es informarse. Y piensa que nuncanunca te ha de dar pena decir eres trans. Nunca.",NP
5124_Track1,"La dip. @DanielaGriegoC presentó la iniciativa con proyecto de decreto para Declarar el 13 de Noviembre de cada año como “Día de la población Trans en el Edo. de Veracruz” como reconocimiento del goce y ejercicio de sus derechos humanos, en favor de la igualdad.#SesiónOrdinaria url",NP
5125_Track1,"Abrazos a mi pancito pansexual favorito, @GioMacnet url",NP
5126_Track1,"Ve @roro, el vagón ""de mujeres"" es un desmadre para la gente Trans. Discriminación como si fueras de color en los 60 url",NP
5127_Track1,#Torreón @rayvaladez realizó un sondeo entre homosexuales y lesbianas.,NP
5128_Track1,"Entro a ambos, me vale.
pero hacer un baño ""para trans"" es tan discriminatorio como un ""vagón de mujeres"". url",NP
5129_Track1,"No solo eso, ve --&gt; url 

¿Como que no dan pasaportes a gente trans? Me gustaría saber qué pasó. url",NP
5130_Track1,"@sof_j A mi a veces me llegan mails invitación que dicen “Hola Oph”

Y más abajo en el cuerpo del correo sale el nombre de otra mujer trans influencer con muchos más seguidores. Que súper se nota se les olvidó darle replace.",NP
5131_Track1,"#TDORna017 

Hoy es día para recordar a todas las personas que han muerto por tan solo ser congruentes con su sentir. De género, de identidad, de ser.

No olvidemos, México es el SEGUNDO país a nivel mundial donde más peligra tu vida por ser trans url url",NP
5132_Track1,"La #pGJCDMX hace valer los derechos de la población transgénero. Si te  discriminan, denuncia #procurándote @rodolforiosg url",NP
5133_Track1,@iROCK_MAN para mí define un chingo. La generación de mis papás se esmera en hacer lo imposible para que yo deje de ser Trans.,NP
5134_Track1,"@Jiseland “Ah ¿crees eres trans? Okay, te paso acá tomos en biología, genética, sociología, ley de la familia, historia, léxico y lenguaje, religión y otras como cien fuentes para que puedas llevar bien la labor DIARIA de explicarle a la gente que existes”",NP
5135_Track1,"para las feministas radicales transfóbicas que lleguen acá, no se preocupen.. ninguna es trans.",NP
5136_Track1,"“El debate del deporte trans realmente se trata de la masculinidad frágil” 

Y si. Les vale gorro “proteger el deporte femenil”. Nunca lo ven o van.
pero jijo como sí les importa decir que todos los hombres le ganan a todas las mujeres en todo y por predeterminado. url",NP
5137_Track1,"@karlamotte Awn que ternu.
Si te dijera cuantas veces he visto a gente queer/trans extenderle la mano a las rads pa’ que de allá digan “ni mergas”.

Los grupos excluyentes son muy difíciles de dialogar :/",NP
5138_Track1,"“Hoy te he visto, con tus libros caminando…” 

#pride #pridemonth #pride🌈 #queer #queerpride #noticias en Televisa Chapultepec url",NP
5139_Track1,"La ironía del caso de Alessa, ella venía SALIENDO de un evento en contra de los asesinatos a mujeres trans. por el caso de paola. url",NP
5140_Track1,"@Manuel_Ibarra Buuu hay un chingo de mujeres trans que posible y conoces que no sabes son trans.
Y ni hablar de los CHICOS trans. Esos si que son mega invisibles.",NP
5141_Track1,"De paso, así como hay bandera lésbica, bandera bisexual, bandera de la T, de la I, etc.

.. les comparto la bandera del orgullo de la G. Muy bonita, transincluyente de hecho. url",NP
5142_Track1,"Estados Unidos levanta la prohibición para que homosexuales donen sangre
url url",NP
5143_Track1,#LoMásLeído » Soy homosexual: Sebastián Ligarde url,NP
5144_Track1,"En México, siete de cada 10 personas considera que se respetan poco o nada los derechos de las personas gays, lesbianas y trans (EnaDIS, na017).

No se trata de ser iguales, sino de respetarnos y reconocer nuestras diferencias. 🏳️‍🌈 👭👬 url",NP
5145_Track1,"Matrimonios gay en todo el país, entrevista de @yuligarciatv a un servidor en @ElUniversalTV url",NP
5146_Track1,"#Día7 de #girltober vía @pictoline #Actriz
Daniela Vega es una actriz y cantante chilena. Es la primera mujer transgénero en protagonizar una película ganadora del Óscar. 🎙🎬 #ONUMujeres #inktober url",NP
5147_Track1,Aunque creo que es gay vergonzante. Lo cual habla bastante mal de él.  url,NP
5148_Track1,"@EmbamexREpDOM Que risa! Lo que ponen en Twitter deberían de llevarlo a cabo. El día de hoy el artista Dominicano La pajarita La paul fue a la embajada para solicitar su visa y por su apariencia afeminado ni siquiera lo dejo pasar quien ""Revisa"" los documentos.",NP
5149_Track1,"@maluflores por qué dices le gritarías a los hombres que se suben. En mi cabeza traes misandria y tengo amigas Trans masculinas.

/@GIRE_mx",NP
5150_Track1,México se compromete a no usar armas nucleares. ¿Y LA GENTE TRANS QUE SOMOS COMO ARMAS NUCLEARES DONDE QUEDAMOS ENTONCES??? url url,NP
5151_Track1,@julie_neuhouser @darkmoonselina @khuriel Difiero. Hay una mujer trans en Televisa haciendo un papel de una mujer trans que va acerca de cómo el empoderamiento trans le puede enseñar a una mujer Cis a no sentirse mal con ella misma (pecados de Bárbara),NP
5152_Track1,"Se escandalizan por el Zapata Gay de @bellasartesinba pero olvidan que Amelio Robles, originario de #Xochipala #Guerrero, fue un Coronel que participó en la Revolución y se le considera como la primera persona transgénero en #México reconocido institucionalmente por @SEDEnamx url",NP
5153_Track1,"Los gays no deberían existir, dice diputada de Morena en Tabasco url",NP
5154_Track1,"Muchos de mis mejores amigos son gays y alchile los quiero un cjingo, un abrazo a toda la comunidad ❤️ #pride #TodosSomosIguales",NP
5155_Track1,@MelSupernova Jajajaja madres. Eres una trans veterana (las mías de Mau ya estan a poco de 10 años),NP
5156_Track1,"Mire, segundo caso público de una mujer trans en línea para recibir un transplante de útero url",NP
5157_Track1,Trabajadoras sexuales transgénero se manifiestan en parís vs proyecto de ley que prevé sancionar a sus clientes url,NP
5158_Track1,No entendí lo de las Farc y Lucio/Viviane Morales: ¿significa que ya se pusieron de acuerdo en discriminar a los homosexuales?,NP
5159_Track1,@danavi89 @gshurik @maneguevaraup Saludos a Las Vestidas. ¿Son un grupo?,NP
5160_Track1,"(A veces siento que hay pocas historias de hombres trans. Quizás es que no he explorado bien ese territorio, pero esas historias también deben ser contadas, leídas, escuchadas. Se aceptan recomendaciones, natürlich).",NP
5161_Track1,"¿El ""Cochiloco""? Quizás deban llamarle el Cochiloco bis, porque al original, vinculado al narco, lo asesinaron hace ya años.",NR
5162_Track1,ZS Continúa cerrada la circulación de Eje 3 Ote. desde Mariquita Sánchez hasta Santa Ana al Norte. Alt. H. Escuela naval Militar.,NR
5163_Track1,"Colectivo Bi’cu Yuba: aerosoles, creatividad, realidades y arte. Hoy “La raíz doble” con @mardoniocarbalo na0:00h url",NR
5164_Track1,@RequenaCNN por momentos te vi vestida de la Novicia Rebelde cantando en las montañurl,NR
5165_Track1,"""...pero nadie me ""LOQUITA""🤔"" todas las palabras la conducen a LOCA 😂😂😂🙏🏻 url",NR
5166_Track1,"Hoy, desde los #premiostvynovelas vestida por @andrespajon en este sofisticado vestido… url",NR
5167_Track1,Buen día con cara de loca (ojo q ayuda mucho el sna0) #BuenViernes #FelizViernes url,NR
5168_Track1,No seas mamon!!!!! Regresa Kimi y Checo!!!! ALV!!! pinche carrera toda loca!!! #AzerbaijanGp,NR
5169_Track1,"Eso sonó muy Gurl
Ok bueno va 😂 url",NR
5170_Track1,.@chef_betty ya entra en la lista de peor vestidas de México junto con @DanielaRomoWeb @RocioBanquells @lupitadalessio #QueInmundasGarras,NR
5171_Track1,Yo diría que esa IA es closetera y proyecta sus deseos contra fotos. Quizás le hace falta llevarla a un bar.. con amigos amables. url,NR
5172_Track1,"Continuamos con la distribución de agua en Agrícola Metropolitana, Tetelco y U.H. La Draga, ante adversidades en #Tláhuac #HacemosComunidad url",NR
5173_Track1,La vida de los cómics es tan loca que hasta hay historias de “¿que pasaría si DC se une con Marvel?” url,NR
5174_Track1,"Todas mis sobrinitas vestidas de revolucionarias, todas mis tías y mamá jugando lotería y yo tragándome un platonon de pozole esperando la pelea con los primos!!! VIVA MÉXICO CHINGADAMADRE!!!",NR
5175_Track1,@CarlosSanagu Jajajaaa transformers,NR
5176_Track1,"Felicidades.
Brutal.
Espectacular trabajo.
Enhorabuena @Bambuprodu #Ramoncampos #leonsiminiani @MiguelTrudu 
100% Recomendable 
Sueño con una ficción sobre este caso dirigida por @Jota_linares url",NR
5177_Track1,"¿Quién es ‘Mariquita pérez’? @lguerejaoficial le cuenta a @yolandandrade y @Montserrat33 cómo nació este divertido personaje, entérate mañana en la repetición a las 3:30 pm por @UnicableOficial #MontseYJoe #públicoConocedor #TodosSomosUnicable @BenitoCastro46 📺😳 url",NR
5178_Track1,"Alguien le dijo a Cuitláhuac que fue “La Loca” y que avisara a AMLO que la Fiscalía del Estado quien lo liberó. Ahora toda la versión se tambalea. pero alguien le sembró la versión con mala fe o caliente, por el pleito con Winckler. A eso suena.
👇🏿👇🏿👇🏿 url",NR
5179_Track1,"@firstfairytale Lo peor es que la zona de confort es la de un hipotético lector hombre, de cierta edad, que cree que las mujeres no pueden escribir y que todo lo que no sea una novela realista o un artículo de opinión estilo pérez Reverte es “rarito”. 🤦🏾",NR
5180_Track1,@putazoFaitelson @Fer_Gay Jajajajajaja,NR
5181_Track1,#editorial Biden y el mundo tras la era Trump - Urbe y orbe (ARTURO GONZÁLEZ GONZÁLEZ) url,NR
5182_Track1,Siooono.  Cualquier estación de la puta línea 7. url,NR
5183_Track1,La mejor vestida de los #Emmysna0na1 sin lugar a dudas es #AnyaTaylorJoy url,NR
5184_Track1,"por la Salud de toda la sociedad mexicana hoy quedó aprobada por unanimidad en el Senado, la iniciativa para eliminar las grasas trans que dañan nuestra salud.

#SenadoraMargaritaValdez
url url",NR
5185_Track1,"@Isaacgarciamalna @xalexlarax LOL

X-Men vende más que fast and the furious, transformers, piratas del caribe, Batman (y el DC EU) -&gt; url url",NR
5186_Track1,putos los que dicen que el Joker de Ledge es mejor que el de Leto. 😒,NR
5187_Track1,La gente es mejor que tenga novia/o o si no va a andar de puta/o.,NR
5188_Track1,Diaaas!!!url que si lo pi locas hace doble efecto?? Diceees @angiegmanterola (@ Sports World) url,NR
5189_Track1,@carloschicken @hibalo @LauAlmaraz los amo c/loca pasión han hecho q esta semana me levante c/toda la pila excelente serial! nada parte x fa!,NR
5190_Track1,Soy bien rarita,NR
5191_Track1,Tantas recetas en fb me van a volver loca,NR
5192_Track1,Como un puto sueño me puede poner de tan mal humor.,NR
5193_Track1,"Un día alguien me dijo, la mujer solo tiene dos hombres, uno que la vuelve loca en la cabeza y otro era el seguro, para ella era el segundo",NR
5194_Track1,Hora de comer para seguir trabajando (@ Calle Mariquita Sánchez in Mexico) url,NR
5195_Track1,Que loca estoy,NR
5196_Track1,"Si eres Aaron y tú mujer está embarazada, neta amigo, mejor aléjate. Está loca.",NR
5197_Track1,"Mancera o lo que es lo mismo Don pendejo,de risa loca el pretender defender en la ONU el mamotreto llamado Constitución de CDMX.",NR
5198_Track1,"@OroNoticias @leobardosoto @CTMpuebla @Uber @EHuertaCuevas @NoticiasVicky el Artículo 1na Bis de la Ley en la materia, establece que el cobro deberá ser por un medio electrónico.",NR
5199_Track1,"@AlwDmnd Jajajaja, ya vestida, tomando calafia para ir al trabajo.",NR
5200_Track1,@Zomaotoko Es que ya me tienen hasta la puta madre. Ugh.,NR
5201_Track1,"Autentico #DobleCrema #Artesanal
#Celular9999973799 
#Calle50num3170or39y41 
#ColoniaBenitoJuarezNorte 
#entregamosadomicilioenmeridayucatanmexico 
#quesosdetabasco 
@quesosdetabasco en… url",NR
5202_Track1,"@paakoo9na El pendejo que publicó eso, ni ha de saber que este es el tiempo perfecto para madurar. por ejemplo, para prepararse de nuevo en el examen como ir a cursos. Otro ejemplo es el hecho de conocer cuánta es la putiza para lograr un puto peso, trabajar pues. En resumen: pendejadas.",NR
5203_Track1,Tyra Sanchez se volvió más loca amigos,NR
5204_Track1,pa' esa puta mierda ya no tengo tiempo.,NR
5205_Track1,@LaLicantropo pinche gente loca,NR
5206_Track1,"@__callmeval pkm y tardan como 10 putos minutos en pasar el bus, también me cagaba eso 😂",NR
5207_Track1,"@jjaguilarj @bba_77 @profeGaby1961 @hdemauleon @CiroGomezL Sí es viable lo que pasa es que no te interesa ver todos los MM de MMs de $ que se roban, desvíos o tranzas y delitos los del #pRIAN, y los sueldazos MM que tienen Tnas #Funcionariospublicos, la falta de pago de impuestos a ellos y a trans.. ales, L.O. bajaría sueldos + impuesto",NR
5208_Track1,¡DE pUTA MADRE! ¡DE pUTA MADRE! ¡CHINGONSÍSIMO ROLLO! ¡CHINGO A MI MADRE SI NO LE ATORO A ESTE pEDO! prometo solemnemente que de ahora en adelante moderaré mi pinche lengua y para demostrarlo ahorita mismo quemo todos mis cassettes de @polo_polo. url,NR
5209_Track1,Estoy loca si ando viendo vestidos de novia ?? Jajajajaja me amo xd,NR
5210_Track1,"“El felicismo consiste en emprender lo que más te guste en cada momento de tu vida, sin dar muchos rodeos. Y, sobre todo, jugar al juego de la vida sin darle esa trascendencia loca que le damos a todo en la actualidad.”",NR
5211_Track1,@hildabrizc porque loca?,NR
5212_Track1,@nallevazquez Loca,NR
5213_Track1,Ya empezamos url pinche señora menopausica loca osteoporotica. url,NR
5214_Track1,Quedó vestida y alborotada url,NR
5215_Track1,Fiesta loca!,NR
5216_Track1,"🎶Amar.. es romper el espejo y gritar como el viento y url mirada tuya rara es un puñal que se me clava, cada vez que me rechazas el impacto de una bala,y saber que voy perdiendo la batalla🎶
 #ViernesdeChavorrucosconMiguel 
@YODEBUEnaS @FansDeLa991",NR
5217_Track1,Se volvió loca la wajolota url,NR
5218_Track1,"Me acabo de volver loca. por un momento todo fue claro, y bum 💥 me pego en la jeta de lleno.",NR
5219_Track1,"Me gusta @thalia ataviada del diseñador tapatío @alfredomartinz 
Creó que jamás la había visto tan bien vestida ehh ⚫️🔝 url",NR
5220_Track1,Me haces dudar un chingo si la loca soy yo.,NR
5221_Track1,"Se me antojó un tamal y chingue su madre hoy vamos a desayunar tamales todos,mis escoltas,mis muchachas y yo(mi marido no,el tenía un desayuno en un lugar muy fifi)y no le digan porque me va a echar en cara que no me vuelve a pagar la hidrolipoclasia ni la puta máquina carisima",NR
5222_Track1,"Mañana tengo mi último examen de la materia más perra con la maestra más loca, y aquí estoy, viendo Community porque ya me resigné a que no importa cuánto me esfuerce con ella, igual voy a valer madres.",NR
5223_Track1,@ThierryFCB_ A engañar a tu puta madre.,NR
5224_Track1,@myriloa Incomodo como la chingada. Ese año no recuerdo si festejamos a mi abuelo (na0 de noviembre) o no fuimos porque estabamos hasta la madre de trabajo. pero el 8 de diciembre si fuimos. Cumpleaños de mi abuela. Y estaba la loca y toda su ranfla.  Mis primos y yo asi url url,NR
5225_Track1,"Estoy viendo #rouge en Amazon con Megan fox y wey, que bajo cayó en una producción de este tipo después de transformers, que malaaaaaaaaa, creo que las de Cantinflas tenían mejores efectos 😅",NR
5226_Track1,@TV_JOTAS Celebren mejor luego del primer capitulo…. No sea que se pare y le haga así 🤘🏻,NR
5227_Track1,@TRI_GAY Gracias ☺️,NR
5228_Track1,@natreyda Esta bien rarito el evento este de Rivervale,NR
5229_Track1,"@Carlos7569na144 @ItzelBarajaas @Chivas Yurl olvidar, que el bi campeonato es comprado, si dicen que lo vieron, deben de aceptar que no es ganado ala buena. Yo no tengo nada en contra de Atlas, ni de chivas. pero ay que ser conscientes señores Atlistas.",NR
5230_Track1,"pagadera mia en jspon ya esta pagadera knglaterea ya esta SI  pero ese presupuesyo dormifovq putas podria elimnar hijono perra enduablago y mega cunico e hioocriota es vo.k reduelven dus mates princesas dolo con pagadera y bi
BOdas joy mismo OK ACApULVO ESTOY1na48 url",NR
5231_Track1,La neta que el loco o loca que diga abril sorprendeme lo ofrecemos en sacrificio jajaja url,NR
5232_Track1,"A mi marido NO le hagan esto, plebes. La netaaaa tiene esposa loca y no le va a salir muy bien librado… #Avisados 👀 url",NR
5233_Track1,"@BerniceSanz para una fiesta de disfraces tal vez, pero jamás saldría vestida así, se ve de mal gusto, a mi no me gusta para nada.",NR
5234_Track1,"puta madre, me odio.",NR
5235_Track1,Vivo mi vida loca de fangirl al 💯 url,NR
5236_Track1,"Los vecinos tiene la fiesta loca. Ya pusieron el baile del perrito, esto se va a descontrolar. 😂😂",NR
5237_Track1,Estoy loca* url,NR
5238_Track1,emmm transformers 4 no puede haber nada mas lejos de la verdad del comic pero q pisados robots destruyendose son robots destruyendose jajaja,NR
5239_Track1,"Fue vestida ina0ropiadamente, casi muestra los calzones url",NR
5240_Track1,"México hizo un 0800 de ""Infracción Transparente"" xq los inspectores de tránsito son todos unos ladrones hijos de puta. #UruguayEsElMejorpais",NR
5241_Track1,"Nos lanzamos a #newyork  para tenerles información y fotos @Nissan_mx #zcar 
Año/modelo na0na3.
V6 doble turbo 400Hp
na trans, manual de 6 ó auto de 9. Cluster de instrumentos digital.
Diseño general de las líneas del #zcar

#nissan #zcar #300zx #350z #370z #cars #turbo #conceptcar url",NR
5242_Track1,Lo bueno es que ya te vas a chingar a tu re puta madre @e01eña url,NR
