sub_id,content,L,G,B,T,O
434_Track2,"@Gamborimbo76 @ElPincheJuan4 @GorillaMan06 @cero3801 @SoloPHombres @cexychics @BootyAndMuscles @TittyFucker411 @GeorgeLb66 @alonesantanagar @IsabellaSlut20 @burdubai12 @alexexpress24 @toganuncio @pepe100369 @DivX3 @maskarita4 @saulin10801 @pelon_73 @ElChicarcas6 @bootyisyummy @luisramor1 @Starkiller_36 @tranquilman @lee_ecclestone @oldenchild @DatAssNTittiez @DatAzzPhatAF @AdultModels2018 @Booty_Cartel @xculonas @GymBooty @netocardona @assplosive @manuel70m @Bumblebee_ZD @MmamaceandoO @quehembritas @BrutuslWallie @countryclub3000 @Pillus_75 @RAFAELMEDINAG @rudorivera 👍 Asi es! Nomas que no sean de caballero o de niñas y estamos bien, por que seremos medio pervertidos, pero, ni pedofilos, ni raritos! Y vengan mas culos de viejas buenisimas, no importa, colos, tamaño, ni preferencias politicas, religiosas o futbolisticas!",0,0,0,0,1
435_Track2,Esta Brucita también es mariquita! 💃🏼,0,1,0,0,0
436_Track2,@jc_osorio123 @MauroD_Ortega mauro marica jajaja okok.,0,1,0,0,0
437_Track2,"@AlmaDeliaMC PERO luego tienes un grupo de gente bisexual que criaron enseñando a negar una parte de su sexualidad. PERO SABEN que ahí está, y se la pasan preguntando ""si yo me enseñé a que no me gusten los hombres.. por que chingados este homosexual no puede hacer lo mismo?""",0,1,1,0,0
438_Track2,@Cruzhdz_Sergio @FelipeCalderon @MexLibre_ Chinga tu madre! Puto marica ni foto tienes! Cuando ofendas mínimo da la cara. Pocos huevos!,0,1,0,0,0
439_Track2,Solo los jotos. url,0,1,0,0,0
440_Track2,“@imCarlitoo: No traten de ocultar que les gusta que le metan el pene por la cola. Eso es #SerPrincesoEs puro afeminado.”,0,1,0,0,0
441_Track2,@LVidegaray Puto-Maricón @EPN @rgilzuarth @ildefonsogv Idiotas y corruptos todos @SEDENAmx Para que lo tienen de pie url,0,1,0,0,0
442_Track2,@BarbaraDurango @amelia_waldorf Desafortunadamente la mayoría de las personas proyectamos nuestros traumas y carencias en alguien más y eso no está para nada cool y súmale que los gay tienen complejo de Regina George. 🤷🏽‍♀️,0,1,0,0,0
443_Track2,"Neta no me sorprende, pero qué hueva con los gueis. Un vato bien parecido-mamado pone cosas que  al chile no dan nada de gracia y los jotos de ""Juhjugujugjug te pazas"". url",0,1,0,0,0
444_Track2,@swisingley Díselo a el transgénero que ganó miss España,0,0,0,1,0
445_Track2,A ver si ya me dejas de stalkear maricon,0,1,0,0,0
446_Track2,@uomodisabbia @Chivas @ReligionSagrada @RefuerzosChivas @somos_de_chivas Jajaja. Siempre se tira al piso como maricon. Ya lo confirmó,0,1,0,0,0
447_Track2,"Es de homosexuales, mostrar una foto de la mano arañada por un gato, como si se fueran a morir.",0,1,0,0,0
448_Track2,Me caga lo marica que puedes llegar a ser,0,1,0,0,0
449_Track2,#MexicoVsDominicana como se ve q todo está arreglado para q México gane es falso y Rosique no seas puñal Mao guau no seas puto cabron,0,1,0,0,0
450_Track2,"—Esto es un asalto, deme su dinero y nadie saldrá herido.
—¿Me van a violar?
—No, señora.
—¿Porqué no, son jotos o que?""",0,1,0,0,0
451_Track2,@angelmezaw Hazla de campos de concentración y matan a los jotos,0,1,0,0,0
452_Track2,@nandoreyes Hace rato estaba escuchando la narración que hicimos url Grité los goles como mariquita sin calzones 😂😂😂,0,1,0,0,0
453_Track2,"@ArielURosas @nuxsilva Ayuññ. Pos es que me dicen: OPH, SEND NERDEZ TRANS.

Y yo de.. “AHORA APLICO MI CARTA ARIROSAS Y SU PODER” * música yugioh *",0,0,0,1,1
454_Track2,"Por grito homófobo FIFA multa a México por más de dos millones de pesos url vía @regeneracionmx
Ya está bien de defender a los homosexuales que lo único a lo que nos van a conducir es a la destrucción de la familia, DEPRAVADOS basta de su protagonismo",0,1,0,0,0
455_Track2,@Dbacks ESTAN PARA LLORAR LES DEBERÍA DAR VERGÜENZA BARRIDOS POR LOS @Nationals si no tienen ganas de jugar dedíquense a otra cosa juegan como unas mariquitas 🤬🐀🤮,0,1,0,0,0
456_Track2,Ahora todos piensan que soy lencha 😟😟,1,0,0,0,0
457_Track2,La jota cajera casi me avienta el dinero cuando le dije que no quería redondear. 😂,1,1,0,0,0
458_Track2,@Ovalf_  eso me suena a marica. :v,0,1,0,0,0
459_Track2,@Lalord_ Ya se te quitó lo marica sentida?,0,1,0,0,0
460_Track2,"Ser un maniaco depresivo no es tarea fácil, hay quien piensa que se trata solo de andar chillando con películas de perritos perdidos y la verdad va mas allá de ser un gordo marica.",0,1,0,0,0
461_Track2,@castillejos_m no seas mamon  no seas localista le vas a rayados y no nos jusgas pinche joto,0,1,0,0,0
462_Track2,"¿Qué pedo, putos? ¿Quién les infló tanto el ego, qué les da el valor o quién les hizo tanto daño?",0,1,0,0,0
463_Track2,"‘ Por fin saliste de tu escondite mariquita @ErickSolana 

url vía @YouTube",0,1,0,0,0
464_Track2,Oye @Vahoooz ayudame a hacerle llegar esto al joto ese de @MattMiazga3 url,0,1,0,0,0
465_Track2,@SussiZambar no sea joto 😒,0,1,0,0,0
466_Track2,No tarda en que las jotas liosas se pongan a hacer comparaciones al url 😋 url,0,1,0,0,0
467_Track2,"@MundoLGBTTTI @LGBT @Sexybootyshd @DiosasLesbianas Por mi se pueden morir, no tengo conveniente. @Gay_of_europa url",1,1,0,0,0
468_Track2,@MsCharlotteWWE tu padre es pendejos tu pendeja marica,0,1,0,0,0
469_Track2,"Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no? url",0,1,0,0,0
470_Track2,Me daría oso que mi novio se pusiera de joto con sus amigos cuando anda bien pedo @MeDicenChu @FosiZaldivar url,0,1,0,0,0
471_Track2,"@renacova A parte de los penales pésimamente ejecutados, eso no lo dicen ni @CruzAzulCD, ni los maricas de @jerryflores15 o @jesuscorona01.",0,1,0,0,0
472_Track2,"Eres gay u homosexual porque tienes muchos/varios hermanos, la próxima vez que te pregunten puedes decir que es a causa de tus hermanos 🙊 url",0,1,0,0,0
473_Track2,Pero quién coño iría a ver a este asqueroso travesti pitudo maullar? 😷 url,0,0,0,1,0
474_Track2,Harto de los Gays De mi y de todo 😒,0,1,0,0,0
475_Track2,"De quién es al fundillo?
Ya sal del closet puñal frustrado, no pasa nada y al contrario igual por fin puedes ser feliz en tu lamentable vida.
Te lo escribió un heterosexual 100%.
Lamentable tus comentarios homofóbicos. url",0,1,0,0,0
476_Track2,Pinche viejo joto tienes como 50 años yendo a tocadas sabes que te van a empujar aguántese.,0,1,0,0,0
477_Track2,@odiomistweets ya ven joto,0,1,0,0,0
478_Track2,Yo url Puto el primero que se contagie del coronavirus! 🤣🤦‍♂️🤒,0,1,0,0,0
479_Track2,"@pedroferriz3 Y todo para que??  Para que termines mordiendo almohadas.

Mayate!",0,1,0,0,0
480_Track2,@DanielaLepe_P Mariquita,0,1,0,0,0
481_Track2,"@TenochHuerta @versionextend Y lo merecen, o solo es darle un premio a alguien por ser ""gay, Moreno o Negro, madre soltera o con alguna discapacidad""? 🤔",0,1,0,0,1
482_Track2,@albertochavezv #MarchaHeterosexual putas para todos y trato especial para los que todavía están indesisos y se queden en el camino machin,0,0,0,0,1
483_Track2,"Vas a ir ?
Si vas a ir? 
Pero a url a tu mamy por maricon!",0,1,0,0,0
484_Track2,"Existen varios tipos de homosexuales:
- Los que gustan de su mismo sexo
- Los que fuman mentolado
- Los que no le dan retwittear 
Jajaja😉😉",0,1,0,0,0
485_Track2,Pinche maricon pendejo!!!!! Neta ojalá que se url🤬🤬🤬🤬 url,0,1,0,0,0
486_Track2,@ugesaurus ¡CLARO! SE HACEN MUJERES TRANS PARA GANAR EN LAS OLIMPIADAS.,0,0,0,1,0
487_Track2,Qp con esa loca lesbiana🌚😳,1,0,0,0,0
488_Track2,@serchiracheta que maricon,0,1,0,0,0
489_Track2,"Los hubieras abrazado, joto url",0,1,0,0,0
490_Track2,@villanuevac Esa es lencha jajajaja,1,0,0,0,0
491_Track2,@Valerebe20 Ojalá ese puñal ya no pueda ir a USA,0,1,0,0,0
492_Track2,"@FlamInkgoes ufas amigos, si no fuera algo muy gay te declaramos nuestro príncipe.",0,1,0,0,0
493_Track2,Respondiendo a la pregunta: solo deja de sacarte la ceja y de hacer duckface pinche marica de mierda. url,0,1,0,0,0
494_Track2,"Si tu marido no te defiende de NADIE, Felicidades no tienes marido tienes un marica.  #SeTeniaQueDecirYseDijo",0,1,0,0,0
495_Track2,@PatsTapia ?utooooooo!!!! Matarile al maricon!!!,0,1,0,0,0
496_Track2,Donde estarán esos tres chivas maricones que creyeron que por una imagen de pulido me iba a emputar?,0,1,0,0,0
497_Track2,@mely_dgr fue un sábado ps creo q si tenía pelo wero jajaja le habla al jotito q vive por tu casa ya sabes quien ?,0,1,0,0,0
498_Track2,"neee alchile váyanse a la verga pinches jotos, bye",0,1,0,0,0
499_Track2,@LegalmentePerra @Dashoboy OSEA ESO QUE SON DOS MARICONES MEJOR HM,0,1,0,0,0
500_Track2,"Como chingan con el grito de puto, si te sientes ofendido es porque esta bien pendejo no porque odiemos a los homosexuales",0,1,0,0,1
501_Track2,@Orfeumm No sea joto,0,1,0,0,0
502_Track2,@CarlosLoret @EPN @realDonaldTrump @lopezobrador_ De todos modos nadie te cree !!! Solo sabemos que eres un periodista amarillista y homosexual !!!!!,0,1,0,0,0
503_Track2,"@LuisDV15 jajajaja también por maricón, jajaja alv es cierto ¿no te dolió? Es una mezcla de lo mejor del Barca y el Madrid sin Messi y CR :(",0,1,0,0,0
504_Track2,Que trapeada le dieron a la mojarra lesbiana 😂 url,1,0,0,0,0
505_Track2,"Chingos de chicas guapas en GDL. Pero ridículo como hay tantas que son url No mamen, así no se puede. Es el 2015, ya.. Salgan.",0,0,0,1,0
506_Track2,No llore jota,0,1,0,0,0
507_Track2,@Anibal_Alvarado Para mi que son los maricas amarillos que se hacen pasar por Rayados para Crear un mal ambiente en torno de mis Rayados.,0,1,0,0,0
508_Track2,Si algo me castra el wuevo son los maricas con complejo de Paris Hilton (osea el 90% de los homosexuales).,0,1,0,0,0
509_Track2,"@torosytoritos54 @GuillermoLuja16 @labarquerag70 @05Cesgar @molotovmx @AlfredoJalifeR_ @orazioaguirre @EPalmaM1 @julioperezBPC @Navegaciones @aguirrevictorh @vindicta69 @angelica9091 @JoseAMeadeK @LVidegaray @EPN Es gay, yo respeto pero que no ande de ofrecido.",0,1,0,0,0
510_Track2,"A moco tendido con la peli de ""Votos de amor"" 😭
Así o más marica? 🙄",0,1,0,0,0
511_Track2,@alexsuarez_23 Da tu tanda maricon,0,1,0,0,0
512_Track2,"Soy el más #marica cuando veo una #cucaracha !!!! 😖

#asca
#diug",0,1,0,0,0
513_Track2,"- ¿Porque no puedo hablar del aborto?
Post moderno - “No eres individuo de la especie humana con útero”
- Los transexuales tampoco tienen útero.
Post moderno - “chtm, discurso de odio, cavernícola, retrógrada, y tú pinche Dios que!!” 

Así razonan. 😎",0,0,0,1,0
514_Track2,"@Cabron_Bisexual Vamos a jugar un poco quien se anota, feliz sábado a todos quien llenará este vacío en mi url url",0,0,0,0,1
515_Track2,Donde estan los maricas?,0,1,0,0,0
516_Track2,Qué asco el drag mexicano,0,0,0,1,1
517_Track2,@ElssieIp Hasta que saliste de tu escondite mariquita,0,1,0,0,0
518_Track2,@ClonMil Quédate con tu Vieja 😜😜😜 pinche viejo joto😃😃 url,0,1,0,0,0
519_Track2,jotos de gdl con aires de diva no plz,0,1,0,0,0
520_Track2,"""el hijo del Santo, contra el pinche gringo puñal"" asì gritan aquí",0,1,0,0,0
521_Track2,@AmairaniOrtega No los bebés son una bendición y tienen derecho a vivir cierra tus piernas lesbiana solo profanas el odio a dios te vas a ir al infierno satanas es tu pastor que culpa tiene ese angelito de tu calentura te hubiera gustado que te abortaran? Maldita estupida sologenerasodio muerete,1,0,0,0,0
522_Track2,"Yo solo vine a gritarle ""Puto"" al portero del León, como la damita que url 😌🤘🏼",0,1,0,0,0
523_Track2,"@Mariana_car05 Soy llorar joto, nomás los débiles lloran!",0,1,0,0,0
524_Track2,@ContrapesoC @RicardoAlemanMx Un ojo de puta marikita.,0,1,0,0,0
525_Track2,@neymarjr tiene que jugar en liga de Maricas!,0,1,0,0,0
526_Track2,"Si los transexuales no tuvieran su rostro tan tosco, serían mujeres perfectas, #SuperCuerpos",0,0,0,1,0
527_Track2,"🇪🇸Soy homosexual
🇺🇸 I’m gay
🇮🇹 Sono omosessuale
🇫🇷 Je suis gay
🇩🇪 Ich bin homosexuell
🇸🇦 أنا مثلي
🇲🇽 Vamos, vamos América, que está noche tenemos que url",0,1,0,0,0
528_Track2,"Lo que siento por esta bola de inútiles homosexuales no se compara con nada, uno de los viajes que mas he disfrutado en la vida. Los amo perros!!! en Coralina Daylight Club url",0,1,0,0,0
529_Track2,Un joto que no sepa jugar mario kart es como un hetero que no sabe jugar fifa. Shame on you.,0,1,0,0,0
530_Track2,"@estarc62 @SCJN queeee!No puede ser! no me sorprende, después de los homosexuales, siguen cosas peores.Al rato va ser legal los pederastas😱",0,1,0,0,0
531_Track2,Amiguitos tenga los huevos para decirles no y ponerle alto a su amiguitas nalgas prontas.Para que después no andén de maricones llorando!,0,1,0,0,0
532_Track2,Y hablando de lesbianas.. ya vieron la última foto de Justin Bieber? XD,1,1,0,0,0
533_Track2,@rollercoaster64 @DonVocero @silvanoaureoles @lopezobrador_ Pide pruebas y se las llevan y se zurra. Así de maricon es.,0,1,0,0,0
534_Track2,"@Sirena_Rock la cita no es ni marica ni de adolorido es una ""Obra Maestra"" :) jajajaja y ya sh.",0,1,0,0,0
535_Track2,#MARICA en otras palabras url,0,1,0,0,0
536_Track2,"JAJAJAJA QUE MARICÓN 

EStE WEY SE LA VIVE TIRÁNDOLE A MIS TIGRES Y LE VA AL QUERÉTARO 😂😂😂😂😂😂 url",0,1,0,0,0
537_Track2,"Quiero escribir una SciFi donde un grupo de marketeros de los 80 descubre cómo hacer promoción subliminal SÚPER buena.

Pero a la par -y sin el internet- no hacen buen targeting, así que un chingo de niños los “programan” niñas, y viceversa.

Años después PUOM, gente trans.",0,0,0,1,0
538_Track2,El transexual @belindapop me bloqueo en Instagram 😵 url,0,0,0,1,0
539_Track2,@wulfrano Pute compañurl,0,0,0,0,1
540_Track2,Federer mierda tanto esfuerzo para jugar como marica el Tie Break!! :(,0,1,0,0,0
541_Track2,@colorsito_ @PinkKokkoa Callate joto que ahí sigues,0,1,0,0,0
542_Track2,"Ya mejor me duermo, no vaya a ser que se me incentive el instinto suicida/darks/marica.",0,1,0,0,0
543_Track2,@miguela62853385 dile a ese amigo y tu  k se vayan ala verga de mi parte! tengan huevos de decírmelo en mi cara putos de mierda!!,0,1,0,0,0
544_Track2,Neta me tuve que hacer un spoiler pa que todo resultara súper gay 🙄,0,1,0,0,0
545_Track2,@bta_Demian Un maricón bárbaro.,0,1,0,0,0
546_Track2,"@Blanca02394201 Jajajajajaja perdiste por default, gané marica😎",0,1,0,0,0
547_Track2,@NachoRgz @ChumelTorres @LuisitoComunica Son puñales y se pintan las uñas. Para no decir que les tienen miedo a los verdaderos informadores.,0,1,0,0,0
548_Track2,@joalej77 @SancadillaNorte jajaja tenian que ser jotos y amargo y tienes una foto de Rayados jajaja,0,1,0,0,0
549_Track2,"Siempre me da ganas de darle un chirulazo a esta mujer que parece travesti que siempre dice ""me brinca"" #LoQueLeHaceFaltaEsUnBuenBrinco",0,0,0,1,0
550_Track2,@OlegAraveug Así de homosexual despiertas??? Hahaha,0,1,0,0,0
551_Track2,@lopezdoriga Ahora ya eres tigre maricon. Pinche vendido si quieres vente te pago el boleto para que veas coronarse a las Chivas,0,1,0,0,0
552_Track2,@juanbcrra tu eres por gay,0,1,0,0,0
553_Track2,"@CNNMex Bravo ¡ ¡ ¡, y que los homosexuales ya no se involucren en el look de las modelos.",0,1,0,0,0
554_Track2,"Me cambiaste por una gorda, mísera, machorra y culera. 🖕🏻😎 url",1,0,0,0,0
555_Track2,"Todd Phillips, director de la Película del  Joker, ya aclaro que este no estará basado en los cómics de DC sino de su propia adaptación e interpretación

Avisados están para que no anden de pinches maricas llorando en sus redes sociales.. Possers url",0,1,0,0,0
556_Track2,@marca Así son de maricas los del @realmadrid  😂😂😂,0,1,0,0,0
557_Track2,@_nxlsxn @caracoldiaz Es Tatiana el joto. Parece que no la conoces encuerada.,0,1,0,0,0
558_Track2,@VILLALVAZO13 @reforma_222 Ahhhhh pero sus homosexuales pregonando su “Love” por todo el mundo. Son iguales de locos que todos. O hasta peores.,0,1,0,0,0
559_Track2,"Ya parecen transformers esas madres, y ciertamente soy pobre url",0,0,0,1,0
560_Track2,Puro joto tóxico y peleonero cumple años en mayo. 💀,0,1,0,0,0
561_Track2,Puto el que lo lea.,0,1,0,0,0
562_Track2,Ya están grandes jotos para que se mamen con eso de Disney+. 🙄,0,1,0,0,0
563_Track2,Y señor marica @aesquinca @marthadebayle,0,1,0,0,0
564_Track2,@mariobautista_ el nuevo Juan Gabriel por joto url,0,1,0,0,0
565_Track2,"@papaya_rockera eres un puñal, Papayita.",0,1,0,0,0
566_Track2,@santigg108 eres un maricon,0,1,0,0,0
567_Track2,@evilblackmx @ACIDminds ¡si! Pinches redes sociales jotas que usan corazones de repente (hace años). url,0,1,0,0,0
568_Track2,@TV_JOTAS Es que no se podía parar a reclamarle jaja url,0,1,0,0,1
569_Track2,@El_Produ @loculobo @Chivas yo no apuesto con jotos no pagan,0,1,0,0,0
570_Track2,@JoseHin27 no andes de llorón joto,0,1,0,0,0
571_Track2,@NFLenmiADN Los maricones de los 49s,0,1,0,0,0
572_Track2,"Me llamó “muñequito”... pinche joto, ya ni mis tías.",0,1,0,0,0
573_Track2,"Mis ""juegos del hambre""  fue MATRIX!! ,  putos milenials jotos 😉",0,1,0,0,0
574_Track2,@hersanmx @GAINFANTE @nolocuentestv así es de Maricon!! No tiene palabra!! Jajaja #Patetico,0,1,0,0,0
575_Track2,@EVIDEGARAY @SofiaRiveraT Que linda tu abuelita gay @EVIDEGARAY  eres puñal url,0,1,0,0,0
576_Track2,Si son bien jotos!!!!,0,1,0,0,0
577_Track2,"Si no traes un peinado de Gokú, entonces no eres lesbiana",1,0,0,0,0
578_Track2,"Esos weyes que tienen cejas de travesti sabe que me dan, como la jota de la tele",0,0,0,1,0
579_Track2,MARIQUITA SIN CALZONES ! url,0,1,0,0,0
580_Track2,🥰 Monterrey (y sus mariquitas) url,0,1,0,0,0
581_Track2,Sigues siendo el mismo marica de siempre,0,1,0,0,0
582_Track2,"El Waze es para mariquitas, un verdadero macho alfa lomo plateado barba cerrada nalga torneada, se mete por donde su instinto animal le dice",0,1,0,0,0
583_Track2,@AndrewsGamez jajaja no seas joto,0,1,0,0,0
584_Track2,Manny Pacquiao: “ #Homosexuales son peores que los animales” url,0,1,0,0,0
585_Track2,"Me acabo de acordar que Juanpa me dijo que su mamá pensó que yo era lesbiana.
YA VEN QUE SI ME URGE NOVIO",1,0,0,0,0
586_Track2,"@eggman1979 Te iba a decir algo de tú mamá pero mejor te digo que Jiménez es puñal, Cuahumello es analfabeto, Lainez es un inflado que no sirve para nada y Ochoa es una mamada de portero, creo que te ofende más (y sigue sin ser el 1% 😂😂)",0,1,0,0,0
587_Track2,Yo no tengo nada en contra de los homosexuales. De hecho tengo varios amigos americanistas pero allá ellos y sus punterías.,0,1,0,0,0
588_Track2,@FDCRadio No pues esta medio canijo darles consulta a las #MANFLORAS...GAYSurl#TRANSGENEROSurl hasta posiblemente #VIOLINESurl Cañurl,0,1,0,1,1
589_Track2,Entiendan féminas BONITOS los putos !!!,0,1,0,0,0
590_Track2,"Putas maricas no los pueden tocar porque ya les quebraron el puto pie, puro pinché drama",0,1,0,0,0
591_Track2,@RubenCharvel El maricón es el tal chineo!,0,1,0,0,0
592_Track2,"Primero agarro e idiotizó a los jotos, ahora va con las feministas. Esta hija de puta será una delincuente pero saber llegar al mercado. url",0,1,0,0,0
593_Track2,"@sana_tu_vida El respeto se gana, y mi respeto comienza y termina donde empieza el suyo, pero además yo no le he faltado el respeto a ud. ni a ningún joto en particular pues yo generalice llamando así a todos los que son de culo alegre; perdón por mi sinceridad. Que pase usted una linda tarde.",0,1,0,0,0
594_Track2,@callodehacha @berthisbonita Se me hace que eres puñal,0,1,0,0,0
595_Track2,"Si fuera mujer, definitivamente sería url La mujeres son la perfección",0,0,0,0,1
596_Track2,"Puto el que me de unfollow, ahora que deje tw.
FAV.",0,1,0,0,0
597_Track2,JAJAJAJAJA k marica que me bloqueas por wa @esteban_gv97 no aguantas nada😂😂😂😂😂,0,1,0,0,0
598_Track2,Parezco puto Omi de duelo Xiaolin url,0,1,0,0,1
599_Track2,@fcomovaz biejo joto,0,1,0,0,0
600_Track2,Los policías y los jotos.,0,1,0,0,0
601_Track2,Maricon! Jajajaja url,0,1,0,0,0
602_Track2,@el_viejopaulino  @DiegoMortera @Jvillarrealn  jajajajajajajaja salió llorando el joto cabron jajjj,0,1,0,0,0
603_Track2,@GilGarza11 te vez bien joto como siempre jajajaja!,0,1,0,0,0
604_Track2,"ES : Kirk Cameron: “Dios odia a los gays, van a ir al infierno”  - Yo no escogí ser heterosexual pero todos esos… url",0,1,0,0,0
605_Track2,"#LoMásLeídodeLaI » Envían a ""Las Machorras"" al Cereso url",1,0,0,0,0
606_Track2,"Desde cuando puto se hizo sinónimo de gay, joto, puñetas, marica, bombillo, manocaida? No sean hipócritas @FIFAcom puto es puto y ya.",0,1,0,0,0
607_Track2,@gallon100 @peponrsk @paliplax @DAVIDRINCONGZ Que chingue su madre el puñal chivista del pali,0,1,0,0,0
608_Track2,"—Papá ¿A qué hijo quieres más?

—Son mis hijos, a los dos los quiero por igual.

—Pero somos tres.

—Sí, pero el maricón no cuenta.",0,1,0,0,0
609_Track2,"Mañana podrán salir todos! ya que no habrá delincuentes! todos estaran crudos o borrachos, porque gano su equipo de maricas",0,1,0,0,0
610_Track2,"@jimenice Capitan America es un marica, que cambio a Tony por su amigo asesino",0,1,0,0,0
611_Track2,"Si se va a vestir de puta como todos los años en halloween por lo menos en este año si PÓNGANSE DESODORANTE, luego anda bien HEDIONDA CON su suspensorio y arnés imitación piel todo sudado, lleno de meco de desconocido. RESPETO",0,1,0,0,1
612_Track2,"Me reeemputa que dejen jugar mujeres trans en torneos femeniles, como vergas bloqueas a un@ cabron@ de 1.80 que pesa el doble que tú y tiene el triple de fuerza",0,0,0,1,0
613_Track2,Puto url,0,1,0,0,0
614_Track2,"@caballonegro Por mi está OK que lo señalen. Es solo el hombres, mujeres Y TRANS que me da aaaaaaaaaa",0,0,0,1,0
615_Track2,Como cuando te maquillas un chingo para dejar de verte como una mujer fea y entonces te ves como un travesti feo. url,0,0,0,1,0
616_Track2,@mrAndresPuentes por que salio libre el puto ??,0,1,0,0,0
617_Track2,"@Anahi ERES UN ASCO DE PERSONA. Ya que eres la muñequita del homosexual pendejo ese, mínimo haz algo por el estado que te alimenta. ¡ZORRA!",0,1,0,0,0
618_Track2,"Muy buenos y triunfadores de clásicos y excelente inicio de semana tengan todos ustedes, menos a los que se quejan a DDHH, a esos no por maricas y LyLurl",0,1,0,0,0
619_Track2,@ElMexParienton Ya ves puros chistes de jotos q onda,0,1,0,0,0
620_Track2,@MarthaaZapata obesa y machorrita,1,0,0,0,0
621_Track2,Che marica url,0,1,0,0,0
622_Track2,@July46918263 Eh no mames tampoco soy joto,0,1,0,0,0
623_Track2,@Vrds05 @jorgenavarro94 @sergiomj18 Trío de jotos,0,1,0,0,0
624_Track2,"Estos maricas le echan mix de michelada a sus cervezas. Bueno, comprando pura cerveza culera, ha de ser normal.",0,1,0,0,0
625_Track2,"@soymaestramiel Me escriben vieja gacha indios pata rajadas y lesbiana vieja loca, comes pollito muerta de hambre en Youtube",1,0,0,0,0
626_Track2,"Cabron de nombre Raro diciendo ser mi camarada y haciendo pendejadas al Actual Galan de una Ex Mutua
Puto, RÍFATE SOLO PUÑAL
NI TE CONOZCO 😡",0,1,0,0,0
627_Track2,@abrahamendieta Otra jota liosa de derecha,0,1,0,0,0
628_Track2,"@LeonKrauze @chemamtzmtz Conclusión: los Krause tienen miedo de perder el chayote en el próximo sexenio, y como se que no me va a contestar por qué no soy digno de Preciado tiempo , sin llorar mariquita",0,1,0,0,0
629_Track2,El trompudo infeliz Tromp. a todos los Mexicanos nos tiene😠 enfadado pues que le debemos a este pendejo racista ocicon y pendejo idiota joto,0,1,0,0,0
630_Track2,@Ayrton_Victorio A huevo mi puto!!! 😂😂😂,0,1,0,0,0
631_Track2,@GloriaTrevi @EmilyCMtrevi perros ladren gloria  es gloria puntitos jotos,0,1,0,0,0
632_Track2,@DavidPechSosa porque siempre me insultas :( .. MARICON! .I. No veniste a casa de h u.u,0,1,0,0,0
633_Track2,Weey pero esque pinche gays y lesbianas dan un mal ejemplo 🙄 url,1,1,0,0,0
634_Track2,"100% de los hombres: ""eh we. Eres bien marihuano verdad cabron, te vez bien pinche lil pump""
75% de las mujeres: ""hay te vez super lindo, y niño bueno""
15% de las mujeres: ""vi güerito de ojo de color y dije 'ha de ser bien pinche puto' ""

Siempre, SIEMPRE",0,1,0,0,0
635_Track2,Acabé una temporada de RuPaul's Drag Race en 2 días. No regrets.,0,0,0,0,1
636_Track2,"Ese Pinche Joto Igual Se Ve Horrendo Con Los Filtros de vato o Vurl Mejor Que Siga De Puta Posteando Fotos En Calzones Viajando Por El Mundo, Puta Jeta Quasimodo",0,1,0,0,0
637_Track2,"Esos que le cargan la bolsa a sus mujeres, también mean sentados?

Pinches jotos",0,1,0,0,0
638_Track2,"@lalo_looney Ps harto chisme con la lechugona esa, que ya sacó el cobre y q pura mamada eso d q era chida",1,0,0,0,0
639_Track2,"Estaba viendo el vídeo de como se encontraron Edson y Sánchez y en los comentarios un aficionado comento que falta uno nuestro mismísimo Haret, no falto el wilo maricon que dice que es un tronco y malísimo 😂🤣
#DiablosTwitteros url",0,1,0,0,0
640_Track2,"No sean maricas, cuando ustedes redactan spoilers o los comparten si les da mucha risa. Ahora todos quieren llorar por spoilers de Star Wars",0,1,0,0,0
641_Track2,Ahora ya sé porque odio tanto a mi url Le va a América el mariquita este. 🙄,0,1,0,0,0
642_Track2,@_RomiRodriguez jajaja marica? De verdad crees que soy marica? Jajaja,0,1,0,0,0
643_Track2,@bizbiriije @10APG @TigresOficial @gracieve @bizbiriije @10APG @TigresOficial  otro jotito rayado enamorado que quiere que le contesten jaja,0,1,0,0,0
644_Track2,Como me ultra cagan las comadres (chavo gay y amiga gorda) que vienen al gym a hacerse PENDEJAS!!!!!! nadamas ocupan aparatos y pesas a lo estúpido porque nisiquiera hacen bien el ejercicio y se la pasan hable y hable. Y se ponen solitos sus ejercicios hdsptm,0,1,0,0,0
645_Track2,@mauritrevino_ pinche joto,0,1,0,0,0
646_Track2,@lalogc4 esa foto de portada que ?? Jajajajajj che transformer feo eww,0,0,0,1,0
647_Track2,"Pinche notó maricon, vente hacer lío a otro lado 😂",0,1,0,0,0
648_Track2,@ClubAmerica Excelente vamos contodo mañana a ganar el #ClasicoNacional y a callarles el hocico de perras con cuernos a los maricones de chivas,0,1,0,0,0
649_Track2,Habrá homosexuales que no se sientan @rihanna y que piensen algún día en ser serios horita pronto?! Seguimos en la busqueda,0,1,0,0,0
650_Track2,"@benemeritosGC fanaticos y mariquitas es lo que son todos ustedes y además son capaces, seguro, de organizar un golpe. Vigilar a estos enfermizos:@policia @guardiacivil @zoidoJI",0,1,0,0,0
